Sample	Chromosome	Start.bp	End.bp	NUM.SNPs	Seg.CN
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	48059150	51586862	241	0.0431481599807739
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	51610325	77278805	2506	-0.105850160121918
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	77279618	77281339	3	0.743486404418945
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	77317331	83765083	466	-0.0992065072059631
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	83765549	83788522	2	-0.851129591464996
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	83807136	84099802	40	-0.186381101608276
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	84104961	84516537	35	0.359768033027649
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	84517195	94363527	876	-0.0987524390220642
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	94370182	94663006	33	0.240764975547791
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	94689990	106053052	762	-0.0907959938049316
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	106142084	106142504	2	-1.27957165241241
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	106229306	107727573	85	-0.302441477775574
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	107728052	163918561	3123	-0.0991113781929016
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	163921475	163921493	2	0.892682194709778
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	163933072	184671023	2090	-0.0805359482765198
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	184722746	184722959	2	-2.37430989742279
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	184732519	199124397	767	0.124592542648315
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	199137839	201590259	366	0.00903797149658203
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	201596270	203294360	238	0.303493797779083
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	203295597	210575628	765	0.16656756401062
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	210592636	215073921	465	0.402716398239136
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	215092807	216020362	104	0.240132987499237
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	216042453	221660695	494	0.560524940490723
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	221661593	233130493	1247	0.0195287466049194
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	233142073	240306191	636	0.178779125213623
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	1	240313094	247135059	469	0.340163707733154
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	2994	3761563	377	0.100341796875
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	3761591	3772771	5	-0.697409152984619
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	3790591	37918098	3478	0.134933412075043
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	37919611	63650722	2263	0.306438326835632
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	63694617	89820789	1990	0.158097445964813
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	94722526	95743856	15	0.510280609130859
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	95765853	103663372	582	0.166052341461182
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	103664973	105527331	134	0.34747326374054
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	105529956	115753218	769	0.199364542961121
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	115766228	130306639	1332	0.0465708374977112
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	130360082	130361284	2	0.875620305538177
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	130361512	133636432	219	0.0465214252471924
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	133649932	133650312	2	2.00219857692719
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	133667131	165927991	2079	0.0879868268966675
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	165948264	166630247	34	0.45251077413559
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	166631605	177073200	874	0.0770922303199768
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	177073258	177092418	3	-0.506041586399078
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	2	177098699	242663303	5024	0.0888797640800476
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	41866	7818450	1004	-0.0846728682518005
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	7818918	7819685	2	-0.828423470258713
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	7823997	9302287	271	-0.060666024684906
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	9315256	10062638	49	0.262427806854248
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	10108710	39776189	2661	-0.0818533897399902
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	39797169	41276538	123	0.337707281112671
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	41278091	67247793	2496	-0.315193504095078
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	67259375	67259464	2	-1.37419843673706
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	67264657	85229877	1174	-0.29437643289566
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	85235677	90147205	227	0.120996594429016
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	90191897	96351010	44	0.43659770488739
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	96362581	136420804	3024	0.087715744972229
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	136427211	171640822	2361	0.229979634284973
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	171648968	174904007	253	0.378854990005493
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	174911431	189105105	939	0.173108696937561
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	3	189112069	199284641	783	0.258049011230469
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	26568	5489735	443	-0.146429419517517
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	5499949	5507934	5	-0.990682363510132
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	5517228	14444970	1177	-0.129125595092773
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	14446386	15274904	109	0.266323089599609
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	15301859	53306458	2642	-0.0964440107345581
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	53306659	60322654	593	0.329766154289246
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	60384398	63386746	162	-0.310443490743637
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	63467307	65744751	111	0.456435680389404
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	65849171	92514491	1875	-0.283632218837738
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	92537545	93074991	24	-0.962319016456604
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	93125815	169481301	4543	-0.317085981369019
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	169489751	169489878	2	-1.57119536399841
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	169515667	190339354	1523	-0.338239312171936
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	190339384	190339603	2	-1.33650624752045
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	190339840	190340058	2	0.472132861614227
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	4	190351043	191012638	45	-0.437827944755554
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	165712	32464467	2901	0.367155313491821
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	32474785	115552819	5742	0.0980969071388245
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	115560964	115561306	2	-1.15457889437675
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	115569176	118973988	309	0.0810251235961914
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	118988022	118989273	2	-1.98426675796509
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	118992036	128972867	716	0.103803634643555
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	128989963	128997514	2	-2.06837010383606
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	129002141	152551736	2306	0.0730870962142944
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	152554158	163989172	1186	0.194475293159485
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	164051406	172887751	994	0.32602071762085
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	172887898	172909856	4	0.804773092269897
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	172909959	174124025	190	0.24757707118988
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	174125915	174126084	2	-0.631763994693756
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	174132892	174701404	80	0.269699096679688
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	174701452	174710190	3	-0.81928163766861
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	5	174721574	180624927	450	0.259838104248047
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	110391	516463	46	-0.207827538251877
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	583345	824853	38	-0.751618713140488
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	835950	10582826	1255	-0.182232081890106
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	10582937	25014626	1456	-0.0145736634731293
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	25027094	29832180	406	-0.416415750980377
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	29832410	29832410	1	1.19116568565369
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	29833274	29833274	1	-2.10809636116028
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	29833300	30096621	73	-0.431134879589081
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	30108259	31363479	226	0.187679827213287
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	31364646	31762711	76	0.433463394641876
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	31796179	36107542	466	0.0172353982925415
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	36114198	37921261	217	-0.181544721126556
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	37990758	41305494	455	0.199812054634094
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	41307080	52651585	960	0.0811638236045837
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	52663393	54776183	191	-0.169714570045471
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	54809644	57319766	138	-0.600263297557831
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	57334141	58254013	25	0.133242726325989
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	58254046	58882675	14	-0.448436588048935
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	58885344	77471874	951	0.0368562936782837
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	77497537	77497656	2	-1.23681008815765
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	77526970	114800026	2628	0.0347232818603516
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	114835824	114849028	2	-0.894186049699783
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	114872044	130062431	948	0.0429916977882385
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	130068136	130358181	30	0.498008072376251
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	130358252	136951357	556	0.0387617349624634
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	136961645	136961671	2	-0.934252798557281
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	136981181	167171407	2753	0.0168957710266113
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	6	167217589	170747902	406	0.0975870490074158
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	145340	5846784	481	-0.154251754283905
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	5850048	5851852	2	-1.81502765417099
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	5894482	16379150	781	-0.0889220237731934
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	16379765	16380006	2	-1.02906802296638
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	16424109	25684201	924	-0.0785971283912659
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	25684225	25684944	2	0.638247907161713
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	25685143	43467252	1864	-0.0951737463474274
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	43467840	61483741	1236	0.390854060649872
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	61718176	68097670	369	-0.352943241596222
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	68103714	68108387	3	-1.13141167163849
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	68108415	116576284	2853	-0.307149589061737
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	116577004	125009676	444	-0.094115138053894
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	125009756	131572955	529	-0.350510060787201
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	131574184	131583025	2	-1.13923269510269
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	131583166	136782783	532	-0.36186221241951
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	136783133	142143292	452	-0.0999598503112793
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	142153012	142155613	2	-1.07754784822464
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	142210594	143862260	101	-0.117345035076141
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	7	143908690	158819393	1301	-0.362349390983582
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	189547	36403452	4299	-0.353980839252472
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	36431886	43248834	506	-0.138436377048492
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	43330188	43330188	1	-1.45435357093811
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	43334397	43347778	2	0.812632918357849
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	43362114	43447222	2	-0.54142752289772
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	43528508	61842503	1096	0.320197403430939
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	61867371	70234458	533	0.431844115257263
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	70238787	97432130	1742	0.33291894197464
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	97434868	98333370	79	0.528078556060791
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	98334199	102519442	309	0.280697584152222
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	102532778	106947735	364	0.733129620552063
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	106948362	106998296	3	-0.0706319808959961
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	107044145	114819912	422	0.704240202903748
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	114822104	128686794	1306	0.555341601371765
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	128694439	128694439	1	-0.883569598197937
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	128694571	128694571	1	2.57781028747559
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	8	128699305	146264218	1949	0.53331995010376
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	36431	11726245	1462	-0.537967503070831
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	11726515	11727404	2	-1.70680731534958
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	11729680	28442237	1634	-0.51493501663208
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	28577774	30542008	137	0.331738948822021
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	30543329	46875500	828	-0.0449025332927704
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	66256186	89146386	1704	-0.129190117120743
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	89149421	89151919	3	1.04543399810791
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	89156787	110467686	2057	-0.134174227714539
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	110469745	110470410	3	-0.874526619911194
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	9	110487487	140207187	3088	-0.150137662887573
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	101955	3342233	458	0.245980858802795
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	3365666	6976355	563	0.412173867225647
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	6980554	6981678	3	-0.344627261161804
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	6981954	24281143	1923	0.388617277145386
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	24282209	27517827	343	0.553151965141296
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	27517871	27520171	2	1.22982835769653
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	27524843	29594390	217	0.443584442138672
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	29597965	53254240	1868	0.212818562984467
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	53261018	53261240	2	-0.514128297567368
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	53297578	65321110	1097	0.285714864730835
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	65326982	89769304	2477	-0.117446780204773
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	89770130	89772366	2	-0.912247478961945
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	89774697	130156852	4610	-0.109303563833237
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	130172721	130178711	2	0.608363628387451
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	130179509	132435221	318	-0.151889026165009
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	132437174	132437251	2	-1.48195111751556
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	10	132437952	135284541	333	-0.148901402950287
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	196767	4795544	367	-0.113563895225525
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	4808740	10480052	685	0.263753175735474
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	10483198	11272625	158	-0.107565432786942
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	11281375	12328171	247	0.237717390060425
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	12328640	27778508	1668	-0.0978587567806244
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	27791113	29799247	123	0.291375637054443
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	29810639	36546198	830	-0.0889316499233246
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	36574821	39265865	188	0.293955206871033
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	39313893	45530019	666	-0.0934162139892578
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	45543478	50339013	242	0.264167308807373
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	50402842	59439561	442	0.0738193392753601
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	59488463	59794143	26	0.572945237159729
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	59810767	68609609	608	-0.0855197608470917
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	68628024	69296764	86	1.38182258605957
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	69301995	70072584	70	0.955332100391388
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	70080859	74043979	298	-0.0992470979690552
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	74044162	78009178	331	0.298463582992554
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	78034979	80134843	299	-0.107593953609467
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	80135129	132941387	5446	-0.337497413158417
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	11	132985114	134449982	183	-0.681903541088104
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	36594	10806626	1216	-0.172915279865265
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	10806814	10806833	2	-1.15910431742668
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	10806864	54935044	3749	-0.135504961013794
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	54953565	59802379	318	0.364694654941559
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	59802394	61895738	181	-0.145537734031677
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	61896783	61896809	2	0.787991762161255
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	61982815	64377150	161	-0.154763579368591
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	64395230	66543553	208	1.23849725723267
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	66579618	68442318	226	0.757535219192505
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	68467694	68547125	7	-0.186350524425507
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	68551936	70633067	200	0.715234160423279
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	70653922	71101177	34	1.17046737670898
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	71265336	104702951	2518	-0.112642526626587
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	104703792	104707800	2	-1.10655418038368
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	104708342	117438899	1464	-0.142372131347656
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	117441092	117441134	2	-1.64478892087936
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	117456081	124886461	674	-0.154501885175705
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	12	124894762	132269467	926	0.00669628381729126
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	13	18097312	23193757	471	-0.187092363834381
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	13	23193793	28349572	625	0.142412900924683
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	13	28365098	97925497	5366	-0.298743098974228
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	13	97933315	106977643	890	0.224535882472992
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	13	107004866	109862418	318	0.352881073951721
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	13	109869267	114063831	397	-0.114887475967407
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	14	19272965	90659540	5966	0.0159171223640442
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	14	90683393	91004134	33	0.319472432136536
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	14	91042449	103736574	1453	-0.0262216925621033
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	14	103780258	106318151	84	0.703445851802826
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	18446422	46476091	2091	0.0217729806900024
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	46481503	46492498	2	-0.678415566682816
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	46502529	48280032	142	0.0578799843788147
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	48299961	48302923	2	-0.830434948205948
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	48314432	54810709	566	0.0439719557762146
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	54827519	56001125	134	0.332386493682861
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	56001502	56005510	3	-0.375784516334534
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	56012912	63109919	818	0.363813400268555
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	63141897	65060001	173	0.153399229049683
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	65060936	65064756	3	-0.528654098510742
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	65064814	70052464	516	0.178135871887207
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	70081452	70437353	28	0.490404427051544
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	70442355	83864137	1054	0.145829498767853
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	83865972	83947759	15	-0.974215269088745
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	15	83993233	100210760	1791	0.156093835830688
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	26671	7141446	741	0.0322117805480957
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	7170347	7170644	2	0.841046929359436
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	7180603	13272860	1124	0.0800268650054932
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	13275290	34143861	1371	0.189720630645752
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	34150828	60585776	1548	-0.139764100313187
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	60586666	60592653	2	0.765175580978394
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	16	60597470	88684276	3497	-0.134057998657227
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	6888	21703267	1856	0.0299820899963379
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	21711455	21718024	2	0.797739505767822
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	21755434	29671657	570	-0.160444140434265
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	29710119	31488153	224	0.131133556365967
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	31496575	38782474	478	-0.41181555390358
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	38800671	43302052	373	0.0418838262557983
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	43308032	43502806	21	0.651870489120483
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	43504251	43504251	1	-2.62854290008545
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	43542564	50542495	565	0.0423203706741333
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	50551131	50551290	2	-2.05415570735931
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	50590973	51020912	40	0.0361552834510803
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	51041857	53175939	295	0.325219511985779
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	53179948	53180117	2	-0.84811520576477
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	53180469	53180824	3	1.29672789573669
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	53190622	54871776	111	0.326043844223022
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	54937010	62473078	482	-0.19069430232048
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	62539449	68470707	559	0.341369390487671
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	68471230	74749078	592	0.25697910785675
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	74757811	74757985	2	-1.7922226190567
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	17	74774728	78605474	245	0.277859091758728
DRAWS_p_Sty11_Mapping250K_Sty_G10_66680	18	150887	1072023	106	0.433653056621552
